Date,equity,daily_return,gross_return,turnover_cost,turnover,holdings,held_tickers
2025-10-30,3191.2157671592804,-0.0026782378608742833,-0.0025782378608742835,0.0001,2,7,"CDE,EQX,FISV,IAG,RUN,SBSW,UEC"
2025-10-31,3083.3196980925595,-0.03381033340868915,-0.03371033340868915,0.0001,2,9,"AG,CDE,EQX,EXK,FISV,IAG,RUN,SBSW,UEC"
2025-11-03,2911.430503547534,-0.05574809341093031,-0.055648093410930306,0.0001,2,11,"AG,CDE,EQX,EXK,FISV,IAG,RDW,RUN,SATS,SBSW,UEC"
2025-11-04,2971.1384271562224,0.020508105392155133,0.020608105392155133,0.0001,2,13,"AG,CDE,EQX,EXK,FISV,FLNC,IAG,RDW,RUN,SATS,SBSW,UEC,WULF"
2025-11-05,2876.575979241356,-0.031827008479498875,-0.031627008479498876,0.0002,4,9,"AG,EXK,FISV,IAG,RDW,RUN,SBSW,UEC,WULF"
2025-11-06,2894.307761777309,0.006164197526473779,0.006164197526473779,0.0,0,9,"AG,EXK,FISV,IAG,RDW,RUN,SBSW,UEC,WULF"
2025-11-07,2999.0290882147756,0.0361818213738128,0.0363818213738128,0.0002,4,9,"AG,EXK,FISV,IAG,NVO,RDW,RUN,SBSW,UEC"
2025-11-10,3016.615090161718,0.005863898425010093,0.0059638984250100936,0.0001,2,9,"AG,EXK,FISV,IAG,NVO,RDW,ROIV,SBSW,UEC"
2025-11-11,3077.0695854700903,0.020040506826852465,0.020140506826852464,0.0001,2,11,"AG,EQX,EXK,FISV,IAG,NVO,RDW,ROIV,SATS,SBSW,UEC"
2025-11-12,2931.6856136072524,-0.047247541150626016,-0.04709754115062602,0.00015000000000000001,3,10,"AG,EQX,EXK,FLNC,IAG,RDW,ROIV,SATS,SBSW,UEC"
2025-11-13,2926.331604822724,-0.0018262561168490114,-0.0016762561168490115,0.00015000000000000001,3,9,"AG,EQX,EXK,FISV,FLNC,IAG,RDW,SBSW,UEC"
2025-11-14,2855.2170022891996,-0.024301621325595574,-0.024051621325595574,0.00025,5,10,"AG,EXK,FISV,IAG,MARA,RDW,RKT,SBSW,TTD,UEC"
2025-11-17,2883.7645198053183,0.009998370524282475,0.009998370524282475,0.0,0,10,"AG,EXK,FISV,IAG,MARA,RDW,RKT,SBSW,TTD,UEC"
2025-11-18,2902.1375273802846,0.006371188579643939,0.006571188579643938,0.0002,4,10,"AG,FISV,IAG,LUMN,MARA,NVO,RKT,SBSW,TTD,UEC"
2025-11-19,2760.126720627386,-0.04893317612039207,-0.04883317612039207,0.0001,2,12,"AG,FISV,IAG,LUMN,MARA,NVO,RCAT,RKT,SATS,SBSW,TTD,UEC"
2025-11-20,2803.3523531834235,0.015660742035138214,0.015710742035138215,5e-05,1,11,"FISV,IAG,LUMN,MARA,NVO,RCAT,RKT,SATS,SBSW,TTD,UEC"
2025-11-21,2941.985124614465,0.04945249614220393,0.04955249614220393,0.0001,2,13,"FISV,FLNC,IAG,LUMN,MARA,NVO,RCAT,RKT,SATS,SBSW,SMR,TTD,UEC"
2025-11-24,2984.9151969420764,0.01459221257389506,0.01469221257389506,0.0001,2,11,"FISV,FLNC,LUMN,MARA,NVO,RCAT,RKT,SATS,SBSW,SMR,TTD"
2025-11-25,3061.894935799899,0.025789589914207704,0.025889589914207704,0.0001,2,11,"FISV,FLNC,MARA,NVO,NVTS,RCAT,RKT,SATS,SBSW,SMR,TTD"
2025-11-26,3157.852084512747,0.03133913825419349,0.03153913825419349,0.0002,4,9,"FISV,IAG,MARA,NVO,NVTS,RKT,SBSW,SMR,TTD"
2025-11-28,3139.629329158167,-0.0057706171368667875,-0.005520617136866787,0.00025,5,8,"EXK,FISV,IAG,LUMN,MARA,RKT,SBSW,TTD"
2025-12-01,3124.8673027703003,-0.004701837331805266,-0.004601837331805266,0.0001,2,6,"EXK,FISV,IAG,MARA,SBSW,TTD"
2025-12-02,3173.8831103706098,0.015685724496798645,0.015835724496798646,0.00015000000000000001,3,7,"EXK,FISV,IAG,MARA,NVO,RDW,TTD"
2025-12-03,3186.960991449535,0.004120467145180548,0.004270467145180548,0.00015000000000000001,3,8,"AEO,EXK,FISV,IAG,INTC,NVO,RDW,TTD"
2025-12-04,3226.2065089422576,0.012314401587599137,0.012364401587599137,5e-05,1,7,"EXK,FISV,IAG,INTC,NVO,RDW,TTD"
2025-12-05,3243.7701641599197,0.005444057957536176,0.005544057957536176,0.0001,2,7,"FISV,IAG,INTC,NVO,RDW,SATS,TTD"
2025-12-08,3297.050963507962,0.016425577846647832,0.016575577846647833,0.00015000000000000001,3,6,"FISV,IAG,LUMN,NVO,SATS,TTD"
2025-12-09,3359.879381915919,0.019055943964272064,0.019205943964272065,0.00015000000000000001,3,5,"CAG,FISV,IAG,NVO,TTD"
2025-12-10,3382.2225274362163,0.0066499844132965075,0.0067999844132965075,0.00015000000000000001,3,6,"CAG,IAG,NVO,NVTS,TTD,UNH"
2025-12-11,3331.755057635075,-0.014921392484307244,-0.014871392484307244,5e-05,1,7,"CAG,EXK,IAG,NVO,NVTS,TTD,UNH"
2025-12-12,3300.7267987034184,-0.009312887170547544,-0.009112887170547543,0.0002,4,7,"FISV,IAG,NVO,NVTS,SBSW,TTD,UNH"
2025-12-15,3294.537820085353,-0.0018750351045401846,-0.0017250351045401846,0.00015000000000000001,3,10,"FISV,IAG,LUMN,MARA,MSTR,NVO,NVTS,SBSW,TTD,UNH"
2025-12-16,3207.684134152621,-0.02636293485636225,-0.02621293485636225,0.00015000000000000001,3,9,"FISV,IAG,MARA,MSTR,NVO,NVTS,QUBT,SBSW,TTD"
2025-12-17,3214.080206749686,0.0019939845475946986,0.0021939845475946987,0.0002,4,9,"FISV,IAG,MARA,MSTR,NVO,QUBT,RCAT,SMR,TTD"
2025-12-18,3332.8737693991566,0.0369603603544179,0.0369603603544179,0.0,0,9,"FISV,IAG,MARA,MSTR,NVO,QUBT,RCAT,SMR,TTD"
2025-12-19,3456.140201085519,0.03698502860148369,0.037085028601483695,0.0001,2,9,"FISV,IAG,MARA,MSTR,NVO,NVTS,QUBT,RCAT,TTD"
2025-12-22,3407.349711266921,-0.014117045889305548,-0.013917045889305547,0.0002,4,9,"EOSE,IAG,LUMN,MARA,MSTR,NVO,NVTS,QUBT,TTD"
2025-12-23,3403.1597306363874,-0.0012296890503135204,-0.0011296890503135204,0.0001,2,9,"IAG,LUMN,MARA,MSTR,NVO,NVTS,QUBT,SOUN,TTD"
2025-12-24,3342.587643850082,-0.017798778658849164,-0.017748778658849163,5e-05,1,8,"IAG,LUMN,MARA,MSTR,NVTS,QUBT,SOUN,TTD"
2025-12-26,3268.740488746258,-0.022092810412822732,-0.02204281041282273,5e-05,1,9,"IAG,LUMN,MARA,MSTR,NVTS,QUBT,SMR,SOUN,TTD"
2025-12-29,3259.381943025784,-0.0028630433503956305,-0.0028130433503956304,5e-05,1,8,"IAG,LUMN,MARA,MSTR,NVTS,QUBT,SMR,SOUN"
2025-12-30,3207.6477352477823,-0.015872398105628405,-0.015872398105628405,0.0,0,8,"IAG,LUMN,MARA,MSTR,NVTS,QUBT,SMR,SOUN"
2025-12-31,3437.0600274283834,0.07152041343557304,0.07152041343557304,0.0,0,8,"IAG,LUMN,MARA,MSTR,NVTS,QUBT,SMR,SOUN"
2026-01-02,3580.9443841514753,0.04186262549238813,0.04211262549238813,0.00025,5,7,"LUMN,MARA,MSTR,NVTS,QUBT,UNH,VXX"
2026-01-05,3671.3404342029035,0.02524363417971598,0.02524363417971598,0.0,0,7,"LUMN,MARA,MSTR,NVTS,QUBT,UNH,VXX"
2026-01-06,3605.8975662643115,-0.017825333583590883,-0.017725333583590883,0.0001,2,7,"LUMN,MARA,MSTR,QS,QUBT,UNH,VXX"
2026-01-07,3674.7792809193343,0.019102515639783928,0.01915251563978393,5e-05,1,6,"LUMN,MARA,MSTR,QS,QUBT,VXX"
