Date,equity,daily_return,gross_return,turnover_cost,turnover,holdings,gross_exposure,regime_exposure,held_tickers
2026-07-08,1026.4945240030092,0.0038118006289269415,0.0038451339622602746,3.3333333333333335e-05,1,27,0.7930966953493893,1.0,"AAP,AGI,AGX,APA,BBIO,CHRD,CVE,DAR,DINO,EGO,FTI,HUM,LBRT,MPC,MRNA,NE,PAAS,PEN,PFSI,PR,PSLV,S,SU,TEVA,WFRD,WLK,ZIM"
2026-07-09,1025.4141267745877,-0.0010525114388418029,-0.0010525114388418029,0.0,0,27,0.791606629142166,1.0,"AAP,AGI,AGX,APA,BBIO,CHRD,CVE,DAR,DINO,EGO,FTI,HUM,LBRT,MPC,MRNA,NE,PAAS,PEN,PFSI,PR,PSLV,S,SU,TEVA,WFRD,WLK,ZIM"
2026-07-10,1038.7806461082073,0.013035240089449104,0.013168573422782437,0.00013333333333333334,4,27,0.801994786744572,1.0,"AGI,AGX,APA,CHRD,CVE,DAR,DINO,EGO,FTI,HUM,LBRT,MPC,MRNA,NE,PAAS,PEN,PFSI,PHYS,PR,PSLV,S,SU,TEVA,UTHR,WFRD,WLK,ZIM"
2026-07-13,1037.5778729710469,-0.0011578701833411453,-0.0010912035166744786,6.666666666666667e-05,2,25,0.7444930373101377,1.0,"AGX,APA,CHRD,CVE,DAR,DINO,EGO,FTI,HUM,LBRT,MPC,MRNA,NE,PAAS,PEN,PHYS,PR,PSLV,S,SU,TEVA,UTHR,WFRD,WLK,ZIM"
2026-07-14,1032.3909510250346,-0.004999067618086136,-0.00493240095141947,6.666666666666667e-05,2,25,0.7416175765861351,1.0,"AGX,APA,BIIB,CHRD,CVE,DAR,DINO,EGO,FTI,HUM,LBRT,MPC,MRNA,NE,PAAS,PEN,PHYS,PR,PSLV,S,SU,TEVA,UTHR,WFRD,ZIM"
2026-07-15,1028.7248264135735,-0.0035511010705983723,-0.0035511010705983723,0.0,0,25,0.7398131421334753,1.0,"AGX,APA,BIIB,CHRD,CVE,DAR,DINO,EGO,FTI,HUM,LBRT,MPC,MRNA,NE,PAAS,PEN,PHYS,PR,PSLV,S,SU,TEVA,UTHR,WFRD,ZIM"
2026-07-16,1035.667488765991,0.006748804125415809,0.006748804125415809,0.0,0,25,0.7424055207422631,1.0,"AGX,APA,BIIB,CHRD,CVE,DAR,DINO,EGO,FTI,HUM,LBRT,MPC,MRNA,NE,PAAS,PEN,PHYS,PR,PSLV,S,SU,TEVA,UTHR,WFRD,ZIM"
2026-07-17,1043.292636860452,0.007362544617043291,0.007362544617043291,0.0,0,25,0.7391185199763157,1.0,"AGX,APA,BIIB,CHRD,CVE,DAR,DINO,EGO,FTI,HUM,LBRT,MPC,MRNA,NE,PAAS,PEN,PHYS,PR,PSLV,S,SU,TEVA,UTHR,WFRD,ZIM"
2026-07-20,1059.013709359958,0.015068708379669006,0.015168708379669006,0.0001,3,22,0.6426321640016183,1.0,"AGX,APA,BIIB,CVE,DINO,EGO,HUM,LBRT,MPC,MRNA,NE,PAAS,PEN,PHYS,PR,PSLV,S,SU,TEVA,UTHR,WFRD,ZIM"
2026-07-21,1056.1632689266346,-0.002691599181512167,-0.0025915991815121673,0.0001,3,21,0.6169474069185648,1.0,"AGX,APA,BIIB,CVE,DINO,EGO,HAL,HUM,LBRT,MRNA,NE,PAAS,PEN,PHYS,PR,S,SU,TEVA,UTHR,WFRD,ZIM"
2026-07-22,1049.276873710809,-0.006520199497966091,-0.006453532831299425,6.666666666666667e-05,2,23,0.6796680834957718,1.0,"AGX,APA,BIIB,CVE,DINO,EGO,HAL,HUM,LBRT,MPC,MRNA,NE,OVV,PAAS,PEN,PHYS,PR,S,SU,TEVA,UTHR,WFRD,ZIM"
2026-07-23,1038.4531233892321,-0.010315437796030127,-0.010282104462696794,3.3333333333333335e-05,1,24,0.7088780269879383,1.0,"AGX,APA,BIIB,CVE,DINO,EGO,HAL,HUM,LBRT,MPC,MRNA,NE,OVV,PAAS,PEN,PHYS,PR,S,SU,TEVA,TFX,UTHR,WFRD,ZIM"
2026-07-24,1030.2121986198406,-0.007935769640227491,-0.007902436306894158,3.3333333333333335e-05,1,25,0.7407813303348125,1.0,"AGX,APA,BIIB,CVE,DINO,EGO,HAL,HUM,LBRT,MPC,MRNA,NE,OVV,PAAS,PEN,PHYS,PR,S,SBUX,SU,TEVA,TFX,UTHR,WFRD,ZIM"
2026-07-27,1041.4803490286988,0.010937698489645195,0.010971031822978528,3.3333333333333335e-05,1,24,0.7045768162428431,1.0,"AGX,APA,BIIB,CVE,DINO,EGO,HAL,HUM,LBRT,MPC,MRNA,NE,OVV,PAAS,PHYS,PR,S,SBUX,SU,TEVA,TFX,UTHR,WFRD,ZIM"
2026-07-28,1038.1014070998656,-0.0032443645547267225,-0.003111031221393389,0.00013333333333333334,4,24,0.7040708666661087,1.0,"AGX,APA,BIIB,CVE,CVLT,EGO,HAL,HUM,LBRT,MPC,MRNA,NE,OVV,PAAS,PHYS,PR,S,SBUX,SU,TEVA,TFX,UTHR,WFRD,ZIM"
2026-07-29,1043.968152125975,0.005651418046430822,0.005718084713097488,6.666666666666667e-05,2,22,0.32097597798643235,0.5,"AGX,APA,BIIB,CVE,CVLT,EGO,HAL,HUM,LBRT,MPC,MRNA,NE,OVV,PAAS,PHYS,PR,SBUX,SU,TEVA,TFX,UTHR,ZIM"
2026-07-30,1038.5992907089576,-0.00514274444683398,-0.0050094111135006465,0.00013333333333333334,4,20,0.5813917736023035,1.0,"AGX,BIIB,CVLT,EGO,FTI,HAL,HUM,LBRT,MPC,MRNA,NE,OVV,PAAS,PHYS,PR,SBUX,TEVA,TFX,UTHR,ZIM"
2026-07-31,1043.448104975393,0.004668609260387454,0.004668609260387454,0.0,0,20,0.5851416658738372,1.0,"AGX,BIIB,CVLT,EGO,FTI,HAL,HUM,LBRT,MPC,MRNA,NE,OVV,PAAS,PHYS,PR,SBUX,TEVA,TFX,UTHR,ZIM"
2026-08-03,1056.6624199134958,0.0126640844667732,0.012697417800106534,3.3333333333333335e-05,1,21,0.6178575443439539,1.0,"AGX,BIIB,CVLT,DAR,EGO,FTI,HAL,HUM,LBRT,MPC,MRNA,NE,OVV,PAAS,PHYS,PR,SBUX,TEVA,TFX,UTHR,ZIM"
2026-08-04,1052.7216130420632,-0.003729485214166335,-0.003429485214166335,0.00030000000000000003,9,20,0.6256827816630594,1.0,"AGX,BIIB,CVLT,DAR,FTI,HAL,HUM,MPC,NE,OKE,OVV,PLD,PR,SBUX,SM,TEVA,TFX,TRGP,UTHR,ZIM"
2026-08-05,1047.1912814390312,-0.0052533656899575966,-0.00518669902329093,6.666666666666667e-05,2,22,0.6904248261698038,1.0,"AGX,BIIB,CVLT,DAR,DINO,ETSY,FTI,HAL,HUM,MPC,NE,OKE,OVV,PLD,PR,SBUX,SM,TEVA,TFX,TRGP,UTHR,ZIM"
2026-08-06,1053.1303041926735,0.005671382925840671,0.005771382925840671,0.0001,3,25,0.7904978967245311,1.0,"AGX,BIIB,CVE,CVLT,DAR,DINO,ETSY,FTI,HAL,HUM,MPC,NE,OKE,OVV,PLD,PR,SBUX,SM,TEVA,TFX,TRGP,TRP,UTHR,VTRS,ZIM"
2026-08-07,1068.8190615318642,0.014897261313943084,0.015063927980609751,0.00016666666666666666,5,24,0.7746788593339121,1.0,"CVE,CVLT,DAR,DINO,FTI,HAL,HUM,MPC,NE,OKE,OVV,PLD,PR,QSR,SBUX,SM,SO,TEVA,TFX,TRGP,TRP,UTHR,VTRS,ZIM"
2026-08-10,1071.3957659152304,0.002410795686664753,0.0026107956866647532,0.0002,6,26,0.8428551329294006,1.0,"CVE,CVLT,DAR,DINO,ENB,ETSY,EVRG,FTI,HAL,KIM,NE,OKE,OVV,PLD,PR,QSR,SBUX,SM,SO,TEVA,TFX,TRGP,TRP,UTHR,VTRS,ZIM"
2026-08-11,1080.4976897194144,0.008495388999795824,0.008662055666462491,0.00016666666666666666,5,29,0.937904673931191,1.0,"AEP,CVE,CVLT,DAR,DINO,ENB,ETSY,EVRG,FTI,KIM,NE,NI,OKE,OVV,PEG,PLD,PNW,PR,QSR,SBUX,SM,SO,TEVA,TFX,TRGP,TRP,UTHR,VTRS,ZIM"
2026-08-12,1090.8494568207884,0.009580554590600062,0.009647221257266728,6.666666666666667e-05,2,29,0.9387560901835933,1.0,"AEP,CVE,CVLT,DAR,DINO,ENB,ETSY,EVRG,FTI,KIM,NE,NI,OKE,OVV,PEG,PLD,PNW,PR,QSR,SBUX,SHEL,SM,SO,TFX,TRGP,TRP,UTHR,VTRS,ZIM"
2026-08-13,1099.6719144283336,0.008087694917369867,0.008154361584036533,6.666666666666667e-05,2,29,0.9395365007483741,1.0,"AEP,BALL,CVE,CVLT,DINO,ENB,ETSY,EVRG,FTI,KIM,NE,NI,OKE,OVV,PEG,PLD,PNW,PR,QSR,SBUX,SHEL,SM,SO,TFX,TRGP,TRP,UTHR,VTRS,ZIM"
2026-08-14,1113.3226025998638,0.012413418941072445,0.012480085607739111,6.666666666666667e-05,2,29,0.9388227817562086,1.0,"AEP,BALL,CVE,CVLT,DINO,ENB,ETSY,EVRG,FTI,KIM,NE,NI,OKE,OVV,PEG,PLD,PNW,PR,QSR,SHEL,SM,SO,TFX,TRGP,TRP,UTHR,VTRS,XEL,ZIM"
2026-08-17,1110.8123472361965,-0.0022547421185963204,-0.0021547421185963206,0.0001,3,30,0.9712350080700228,1.0,"AEP,BALL,CVE,CVLT,DINO,ENB,ETR,ETSY,EVRG,FTI,KIM,LIN,NE,NI,OKE,PEG,PLD,PNW,PR,QSR,SHEL,SM,SO,TFX,TRGP,TRP,UTHR,VTRS,XEL,ZIM"
2026-08-18,1108.2415400684213,-0.0023143487504181867,-0.00224768208375152,6.666666666666667e-05,2,30,0.9677281208412061,1.0,"AEP,BALL,CVE,CVLT,DINO,DVA,ENB,ETR,ETSY,EVRG,FTI,KIM,LIN,NE,NI,OKE,PEG,PLD,PNW,PR,QSR,SHEL,SM,SO,TFX,TRGP,TRP,UTHR,VTRS,XEL"
2026-08-19,1108.572376059851,0.0002985233628847785,0.0005318566962181118,0.00023333333333333333,7,27,0.8680719413571575,1.0,"BALL,CVE,CVLT,DINO,DVA,ENB,ETR,ETSY,FTI,KIM,LIN,NE,NI,OKE,PEG,PLD,PNW,PR,SHEL,SO,TRGP,TRP,UTHR,VRNS,VTRS,XEL,ZIM"
2026-08-20,1102.0407743323995,-0.005891903738993015,-0.0058252370723263485,6.666666666666667e-05,2,27,0.8666431580210765,1.0,"BALL,CVE,CVLT,DINO,DVA,EAT,ENB,ETR,ETSY,FTI,KIM,LIN,NE,NI,OKE,PEG,PLD,PNW,PR,SHEL,SO,TRGP,TRP,UTHR,VRNS,VTRS,ZIM"
2026-08-21,1104.407162649718,0.00214727836976092,0.0021806117030942532,3.3333333333333335e-05,1,28,0.9002487140376236,1.0,"BALL,CVE,CVLT,CYTK,DINO,DVA,EAT,ENB,ETR,ETSY,FTI,KIM,LIN,NE,NI,OKE,PEG,PLD,PNW,PR,SHEL,SO,TRGP,TRP,UTHR,VRNS,VTRS,ZIM"
2026-08-24,1096.5056370873017,-0.007154540308719805,-0.0069878736420531384,0.00016666666666666666,5,27,0.857520200375882,1.0,"AVTR,BALL,CVE,CVLT,CYTK,DINO,DVA,EAT,ENB,ETR,FTI,KIM,LIN,MPC,NE,NI,OKE,PEG,PLD,PNW,PR,TRGP,TRP,UTHR,VRNS,VTRS,ZIM"
2026-08-25,1105.1726680681106,0.007904228384845806,0.008037561718179138,0.00013333333333333334,4,23,0.7228663940972367,1.0,"AVTR,BALL,CVE,CVLT,CYTK,DINO,DVA,EAT,ENB,FTI,KIM,MPC,NE,NI,OKE,PEG,PNW,PR,TRP,UTHR,VRNS,VTRS,ZIM"
2026-08-26,1110.301233058105,0.0046405101557201395,0.004840510155720139,0.0002,6,25,0.75427350931222,1.0,"AVTR,BALL,CVE,CVLT,CYTK,DINO,DVA,EAT,ENB,FRO,FTI,ICLR,KIM,MMYT,MPC,NE,OKE,PEG,PR,S,TRP,UTHR,VRNS,VTRS,ZIM"
2026-08-27,1109.2750097519192,-0.0009242746703606065,-0.0008909413370272732,3.3333333333333335e-05,1,26,0.7869747080352942,1.0,"AVTR,BALL,CVE,CVLT,CYTK,DAR,DINO,DVA,EAT,ENB,FRO,FTI,ICLR,KIM,MMYT,MPC,NE,OKE,PEG,PR,S,TRP,UTHR,VRNS,VTRS,ZIM"
