Date,equity,daily_return,gross_return,turnover_cost,turnover,holdings,gross_exposure,regime_exposure,held_tickers
2026-07-07,986.0821021771443,0.004597001776842874,0.004597001776842874,0.0,0,8,0.22815670048430028,1.0,"BBIO,EGO,GMED,KGC,LBRT,PSLV,WFRD,ZIM"
2026-07-08,987.589196498696,0.0015283659628586288,0.0015283659628586288,0.0,0,8,0.22907639913687514,1.0,"BBIO,EGO,GMED,KGC,LBRT,PSLV,WFRD,ZIM"
2026-07-09,984.0470973722415,-0.0035866118615029982,-0.003553278528169665,3.3333333333333335e-05,1,9,0.250748818422716,1.0,"AGX,BBIO,EGO,GMED,KGC,LBRT,PSLV,WFRD,ZIM"
2026-07-10,985.3905620730329,0.001365244310337404,0.001365244310337404,0.0,0,9,0.2440608631968018,1.0,"AGX,BBIO,EGO,GMED,KGC,LBRT,PSLV,WFRD,ZIM"
2026-07-13,983.48134685758,-0.0019375213128045392,-0.0019375213128045392,0.0,0,9,0.24272948242734,1.0,"AGX,BBIO,EGO,GMED,KGC,LBRT,PSLV,WFRD,ZIM"
2026-07-14,980.5609913430656,-0.0029694061039850627,-0.0029694061039850627,0.0,0,9,0.24191127712303756,1.0,"AGX,BBIO,EGO,GMED,KGC,LBRT,PSLV,WFRD,ZIM"
2026-07-15,973.4262331716413,-0.007276200291887801,-0.007276200291887801,0.0,0,9,0.24084263268807893,1.0,"AGX,BBIO,EGO,GMED,KGC,LBRT,PSLV,WFRD,ZIM"
2026-07-16,975.8339266947225,0.0024734216533659043,0.0024734216533659043,0.0,0,9,0.24063731345238237,1.0,"AGX,BBIO,EGO,GMED,KGC,LBRT,PSLV,WFRD,ZIM"
2026-07-17,979.1694413060625,0.003418117079242847,0.003418117079242847,0.0,0,9,0.23897501393115264,1.0,"AGX,BBIO,EGO,GMED,KGC,LBRT,PSLV,WFRD,ZIM"
2026-07-20,986.8013543715867,0.007794272108149545,0.007794272108149545,0.0,0,9,0.23841434302430656,1.0,"AGX,BBIO,EGO,GMED,KGC,LBRT,PSLV,WFRD,ZIM"
2026-07-21,986.4199364348593,-0.0003865194702436357,-0.0003865194702436357,0.0,0,9,0.23743329182857334,1.0,"AGX,BBIO,EGO,GMED,KGC,LBRT,PSLV,WFRD,ZIM"
2026-07-22,983.5692014185934,-0.0028899811439022,-0.002823314477235533,6.666666666666667e-05,2,11,0.300825054836727,1.0,"AGX,BBIO,EGO,GMED,KGC,LBRT,PEN,PSLV,UTHR,WFRD,ZIM"
2026-07-23,979.3003097458964,-0.004340204701956912,-0.004340204701956912,0.0,0,11,0.3006636697991186,1.0,"AGX,BBIO,EGO,GMED,KGC,LBRT,PEN,PSLV,UTHR,WFRD,ZIM"
2026-07-24,975.9178137188919,-0.003453992604048264,-0.003453992604048264,0.0,0,11,0.29712062931605293,1.0,"AGX,BBIO,EGO,GMED,KGC,LBRT,PEN,PSLV,UTHR,WFRD,ZIM"
2026-07-27,978.2248997359912,0.002364016707828956,0.002364016707828956,0.0,0,11,0.29490592487798867,1.0,"AGX,BBIO,EGO,GMED,KGC,LBRT,PEN,PSLV,UTHR,WFRD,ZIM"
2026-07-28,976.7814820575743,-0.0014755478814805706,-0.0014755478814805706,0.0,0,11,0.29750668715761747,1.0,"AGX,BBIO,EGO,GMED,KGC,LBRT,PEN,PSLV,UTHR,WFRD,ZIM"
2026-07-29,978.1235404146664,0.001373959664207703,0.0015739596642077032,0.0002,6,5,0.06707915920502036,0.5,"AGX,BBIO,EGO,PEN,UTHR"
2026-07-30,976.536726282304,-0.001622304409205478,-0.0015556377425388114,6.666666666666667e-05,2,5,0.1396401117247348,1.0,"AGX,EGO,PEN,UTHR,ZIM"
2026-07-31,979.1428242007862,0.002668714702009939,0.002702048035343272,3.3333333333333335e-05,1,4,0.11649948151436046,1.0,"AGX,PEN,UTHR,ZIM"
2026-08-03,982.8644147406061,0.0038008658674056634,0.00386753253407233,6.666666666666667e-05,2,6,0.18175454497378532,1.0,"AGX,HAL,NE,PEN,UTHR,ZIM"
2026-08-04,981.7106191733334,-0.0011739112231234777,-0.001107244556456811,6.666666666666667e-05,2,8,0.23791499384847342,1.0,"AGX,FTI,HAL,ICLR,NE,PEN,UTHR,ZIM"
2026-08-05,980.3922129960653,-0.001342968234751599,-0.0012763015680849323,6.666666666666667e-05,2,10,0.30315319244114836,1.0,"AGX,CVS,ETSY,FTI,HAL,ICLR,NE,PEN,UTHR,ZIM"
2026-08-06,983.3809169210657,0.003048477828956877,0.0031818111622902105,0.00013333333333333334,4,14,0.4345376827303139,1.0,"AGX,CVE,CVS,ETSY,FTI,HAL,HUM,ICLR,NE,NI,PEN,TRP,UTHR,ZIM"
2026-08-07,985.7342976056489,0.002393152687924414,0.002426486021257747,3.3333333333333335e-05,1,15,0.4638099316656799,1.0,"AGX,CVE,CVS,DVA,ETSY,FTI,HAL,HUM,ICLR,NE,NI,PEN,TRP,UTHR,ZIM"
2026-08-10,982.546634352731,-0.003233795618820179,-0.0031671289521535122,6.666666666666667e-05,2,17,0.5296909317145932,1.0,"AGX,CVE,CVS,DVA,ETSY,FTI,HAL,HUM,ICLR,NE,NI,PEN,SLAB,TRP,UTHR,VTRS,ZIM"
2026-08-11,987.1887833759343,0.004724609357866794,0.00479127602453346,6.666666666666667e-05,2,19,0.5964588505615267,1.0,"AGX,CVE,CVS,CYTK,DVA,ETSY,FTI,HAL,HUM,ICLR,NE,NI,PEN,PLNT,SLAB,TRP,UTHR,VTRS,ZIM"
2026-08-12,985.9248600636283,-0.0012803258440434425,-0.0012469925107101091,3.3333333333333335e-05,1,20,0.6295290366999333,1.0,"AGX,CVE,CVS,CYTK,DVA,ETSY,FTI,HAL,HUM,ICLR,NE,NI,PEN,PLNT,SLAB,SO,TRP,UTHR,VTRS,ZIM"
2026-08-13,995.9526973236062,0.010170995444146558,0.010304328777479891,0.00013333333333333334,4,24,0.7648588321230416,1.0,"AGX,BALL,BNTX,CVE,CVS,CYTK,CZR,DVA,ETSY,FTI,HAL,HUM,ICLR,NE,NI,PEN,PLNT,SHEL,SLAB,SO,TRP,UTHR,VTRS,ZIM"
2026-08-14,1001.7902502671243,0.005861275298721611,0.005927941965388277,6.666666666666667e-05,2,26,0.8317373369346525,1.0,"AGX,BALL,BNTX,CVE,CVS,CYTK,CZR,DVA,ETSY,FTI,HAL,HUM,ICLR,NE,NI,PEN,PLNT,SHEL,SLAB,SO,TRP,UNH,UTHR,VTRS,XEL,ZIM"
2026-08-17,1007.7586165820748,0.00595770053996746,0.0060243672066341266,6.666666666666667e-05,2,26,0.825209856147412,1.0,"AGX,BALL,BNTX,CVE,CYTK,CZR,DVA,ETSY,FTI,HAL,HUM,ICLR,NE,NI,PEN,PLNT,SHEL,SLAB,SO,TEX,TRP,UNH,UTHR,VTRS,XEL,ZIM"
2026-08-18,1003.9596491953843,-0.0037697195778638413,-0.0037697195778638413,0.0,0,26,0.8233518134864154,1.0,"AGX,BALL,BNTX,CVE,CYTK,CZR,DVA,ETSY,FTI,HAL,HUM,ICLR,NE,NI,PEN,PLNT,SHEL,SLAB,SO,TEX,TRP,UNH,UTHR,VTRS,XEL,ZIM"
2026-08-19,1005.4215682145216,0.001456153163435431,0.001556153163435431,0.0001,3,25,0.7811508489163362,1.0,"AGX,BALL,CVE,CYTK,CZR,DVA,ETSY,FTI,HAL,HUM,ICLR,NE,NI,PEN,SHEL,SLAB,SO,TEX,TRP,UNH,UTHR,VRNS,VTRS,XEL,ZIM"
2026-08-20,1001.6895624460376,-0.003711881549459364,-0.003678548216126031,3.3333333333333335e-05,1,26,0.814114216843689,1.0,"AGX,BALL,CVE,CYTK,CZR,DVA,EAT,ETSY,FTI,HAL,HUM,ICLR,NE,NI,PEN,SHEL,SLAB,SO,TEX,TRP,UNH,UTHR,VRNS,VTRS,XEL,ZIM"
2026-08-21,1005.2437459373363,0.003548188605080165,0.003548188605080165,0.0,0,26,0.8147318722559311,1.0,"AGX,BALL,CVE,CYTK,CZR,DVA,EAT,ETSY,FTI,HAL,HUM,ICLR,NE,NI,PEN,SHEL,SLAB,SO,TEX,TRP,UNH,UTHR,VRNS,VTRS,XEL,ZIM"
2026-08-24,996.8930075133633,-0.008307177694685662,-0.008273844361352329,3.3333333333333335e-05,1,25,0.7801005405568283,1.0,"AGX,BALL,CVE,CYTK,CZR,DVA,EAT,ETSY,FTI,HAL,HUM,ICLR,NE,NI,PEN,SLAB,SO,TEX,TRP,UNH,UTHR,VRNS,VTRS,XEL,ZIM"
2026-08-25,1000.2425082443224,0.003359940039417018,0.0034266067060836846,6.666666666666667e-05,2,23,0.7101728671283514,1.0,"AGX,BALL,CVE,CYTK,CZR,DVA,EAT,ETSY,FTI,HAL,HUM,ICLR,NE,NI,SLAB,SO,TEX,TRP,UTHR,VRNS,VTRS,XEL,ZIM"
2026-08-26,1004.7006870815331,0.0044570979542111885,0.0044570979542111885,0.0,0,23,0.709906471482195,1.0,"AGX,BALL,CVE,CYTK,CZR,DVA,EAT,ETSY,FTI,HAL,HUM,ICLR,NE,NI,SLAB,SO,TEX,TRP,UTHR,VRNS,VTRS,XEL,ZIM"
2026-08-27,997.1728049846753,-0.007492661440020519,-0.0074593281066871854,3.3333333333333335e-05,1,24,0.732292062897437,1.0,"AGX,BALL,CVE,CYTK,CZR,DVA,EAT,ETSY,FTI,HAL,HUM,ICLR,MMYT,NE,NI,SLAB,SO,TEX,TRP,UTHR,VRNS,VTRS,XEL,ZIM"
